都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金（基本）,料金（詳細）,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,情報登録日,情報更新日,備考
26000,0000008199,京都府,福知山市,福知山市治水記念館,フクチヤマシチスイキネンカン,,,京都府福知山市字下柳39,,35.303574 ,135.125409 ,休日：月曜日、火曜日（祝日の場合は翌日）、年末年始（12/27～1/4）,,,9時～17時（入館は16時30分まで）,,入場無料,水害と水防の歴史を語り継ぎ、これからの治水・防災のあり方を共に考え行動していくための施設。建物は、水害に対応した特徴的な構造を持つ町家（明治13年（1880）築）で、建築当初の外観や間取りを維持するよう整備を行い、建物そのものが歴史的な資料となっている。内部は、洪水や治水の歩み、洪水に備えた先人の知恵や工夫をパネルや資料で紹介している。洪水時、荷物を上げる「タカ」、浸水模型、水位モニュメント　他,,JR山陰本線、福知山線、または京都丹後鉄道宮福線「福知山」駅下車、徒歩15分,乗用車8台、無料,車椅子対応トイレ有り専用駐車場有り,福知山市治水記念館,0773-22-4200,,,,,2009-07-13,2021-02-24,
26000,0000000572,京都府,福知山市,円満院,エンマンイン,,,京都府福知山市夜久野町畑879,,35.363242 ,135.024847 ,,,,拝観自由,,,「あじさい寺」として有名。風情あふれる境内に青、ピンク、紫、白など、さまざまな色のあじさいが美しく咲き乱れ息をのむ美しさ。あじさいの見頃は6月中旬～7月上旬頃。,,JR山陰本線「下夜久野」駅から市営バス（畑線）で13分「小畑」下車すぐ,,,円満院,0773-37-0573,,,,,2009-07-13,2021-02-24,
26000,0000003853,京都府,福知山市,宝山公園,タカラヤマコウエン,,,京都府福知山市夜久野町平野,,35.346383 ,134.918835 ,,,,,,,森林浴やバードウォッチング、紅葉などが楽しめる。また夜久野高原八十八か所の石仏も宝山を中心に点在しており、ハイキングにも最適である。秋には雲海も眺められます。,,JR山陰本線「上夜久野」駅下車、徒歩15分,,,福知山観光協会夜久野支部,0773-37-1103,,,,,2009-07-13,2021-02-24,
26000,0000000581,京都府,福知山市,元伊勢天岩戸神社,モトイセアマノイワトジンジャ,,,京都府福知山市大江町佛性寺206-1,,35.431104 ,135.150098 ,,,,拝観自由,,,奇岩と清流、うっそうとした古木におおわれた幽境に神々が座して天下ったといわれる巨大な御座石が威容を誇っている。付近の山一帯は、足を踏み入れてはならないとされる神域で、岩戸山京都府歴史的自然環境保全地域に指定されている。川向こうのピラミッド型の山は岩戸山（日室ヶ嶽）と呼ばれる神の降臨を伝える神体山で、今も信仰の対象になっている。元伊勢内宮皇大神社からの参道の途中に遙拝所があり、願い事をすれば願いがかなうといわれる。また、夏至の日には岩戸山（日室ヶ嶽）の山頂に太陽が沈む神秘的な光景も見られる。,,京都丹後鉄道宮福線「大江山口内宮」駅下車、徒歩約20分※元伊勢内宮皇大神社から天岩戸神社への参道を通り下ったところにある,,車椅子不可,福知山観光協会大江支部（大江まちづくり住民協議会）,0773-56-1055,,,,,2009-07-13,2019-03-05,
26000,0000003607,京都府,福知山市,日本の鬼の交流博物館・鬼文化研究所,ニホンノオニノコウリュウハクブツカン・オニブンカケンキュウショ,,,京都府福知山市大江町佛性寺909,,35.459039 ,135.144461 ,休日：月曜日（月曜日が祝日の場合は翌日）、祝日の翌日、年末年始（12/28～1/4）,,,9時～17時（入館16時30分まで）,,一般　330円　高校生　220円　小・中学生　160円幼児無料※団体（15名以上）割引有り,「日本の鬼の交流博物館」は、全国各地の鬼にまつわる資料や大江山の鬼退治伝説に関する資料、古代から現代までの鬼瓦などを展示。鬼の交流ホールでは、鬼をテーマにした絵画や写真を展示している。,,京都丹後鉄道宮福線「大江」駅から市営バス（大江山の家線）で「大江山の家」下車舞鶴若狭自動車道「福知山」IC、または京都縦貫自動車道「舞鶴大江」ICから国道175号線で福知山市大江町、さらに国道175号～府道9号へ入り宮津方面へ,無料,車椅子可車椅子対応トイレ有り,日本の鬼の交流博物館・鬼文化研究所,0773-56-1996,,,,http://www.city.fukuchiyama.lg.jp/onihaku/,2009-07-13,2021-02-24,研修室は要予約。（料金別途）
26000,0000000578,京都府,福知山市,二瀬川渓流,フタセガワケイリュウ,,,京都府福知山市大江町佛性寺,,35.450258 ,135.150010 ,,,,,,,「丹後天橋立大江山国定公園」の指定を受けた大江山の奇岩と清流、その季節に折りなす風景はまさに別世界、特に、紅葉の時期はすばらしい。一帯には鬼の足跡、頼光の腰掛け岩、鬼飛岩など大江山酒呑童子伝説にまつわる旧跡が散在している。右岸には「全国歴史の道百選」にも選ばれた参勤交代の石畳道、左岸には探勝路があり、この両岸は新童子橋（つり橋）で結ばれ二瀬川渓流を周回できる。,,京都丹後鉄道宮福線「大江」駅から市営バス（大江山の家線）で「鬼ヶ茶屋」下車,,車椅子一部可,福知山観光協会大江支部（大江まちづくり住民協議会）,0773-56-1055,,,,,2009-07-13,2019-03-05,
26000,0000003970,京都府,福知山市,元伊勢内宮皇大神社,モトイセナイクコウタイジンジャ,,,京都府福知山市大江町内宮217,,35.430457 ,135.154319 ,,,,拝観自由,,,第10代崇神天皇の39年に大和地方からここに天照大神の神鏡をまつったといわれ、以後全国を転々とした後、54年後に三重県の伊勢神宮に正式に鎮座されたことから元伊勢宮といわれる神社。杉の古木が立ち並ぶ山道を抜けると、壮大な構えの元伊勢内宮皇大神社がある。本殿の両側には、脇宮2社が祀られ、それらを囲むように80余り社の小宮が並んでいる。茅葺神明造の本殿や原初的な黒木の鳥居を今に残す全国的にも数少ない神社。周辺には五十鈴川、宮川、真名井ノ池、宇治橋、猿田彦神社など伊勢神宮にまつわる名称が数多くある。,,京都丹後鉄道宮福線「大江山口内宮」駅下車、徒歩15分京都縦貫自動車道「舞鶴大江」ICから車で約20分,有料,車椅子一部可,元伊勢内宮皇大神社,0773-56-1011,,,,http://motoise-naiku.com/,2009-07-13,2020-09-30,
26000,0000000582,京都府,福知山市,大江山鬼嶽稲荷神社,オオエヤマオニタケイナリジンジャ,,,京都府福知山市大江町北原,,35.448014 ,135.111957 ,,,,拝観自由ただし冬季積雪時は除く。,,,「丹後天橋立大江山国定公園」の指定を受け「森林浴の森」日本百選に選ばれた大江山の森の中にあり、ブナ・ナラの原生林などの自然に包まれている。この神社まで車で行け、観光客や登山者にも人気がある。5月の最終日曜日には新緑の大江山一斉登山があり、通過地点になっている。また、秋には近畿で随一といわれる美しい雲海を眺めることができる。,,京都丹後鉄道宮福線「大江」駅から市営バス（大江山の家線）で「山の家」下車、徒歩1時間（大江山登山の途中にある）※車・レンタカーやタクシーが便利（35分）,,車椅子一部可,福知山観光協会大江支部（大江まちづくり住民協議会）,0773-56-1055,,,,,2009-07-13,2019-03-05,
26000,0000008408,京都府,福知山市,福知山観光協会,フクチヤマカンコウキョウカイ,,,京都府福知山市駅前町439,,35.296073 ,135.118669 ,,,,,,,○福知山観光案内所、おみやげ処（福知山駅北口）おみやげは福知山推奨土産品、オリジナルグッズ、関連本などを含め100点以上。〈電話番号〉0773-22-2228〈営業時間〉9時～18時〈休日〉年末年始（12/30～1/2）○福知山観光協会三和支部三和地域協議会に支部事務局を置いている。〈電話番号〉0773-58-4130〈営業時間〉8時30分～17時〈休日〉土曜日、日曜日、祝日、年末年始（12/29～1/3）○福知山観光協会夜久野支部〈電話番号〉0773-37-1103〈営業時間〉8時30分～17時〈休日〉土曜日、日曜日、祝日、年末年始（12/29～1/3）○福知山観光協会大江支部大江まちづくり住民協議会に支部事務局を置いている。〈電話番号〉0773-56-1055〈営業時間〉9時～17時〈休日〉土曜日、日曜日、祝日、年末年始（12/29～1/3）,,,福知山観光案内所駅前広場駐車場、1時間無料,,福知山観光協会,0773-22-2228,,,,https://dokkoise.com/,2009-07-13,2021-02-24,
26000,0000000556,京都府,福知山市,福知山城（福知山城天守閣）,フクチヤマジョウ（フクチヤマジョウテンシュカク）,,,京都府福知山市字内記5,,35.296885 ,135.129662 ,休日：火曜日（祝日の場合は翌日）、12/28～12/31、1/4～1/6,,,9時～17時（入館は16時30分まで）,,福知山城（福知山城天守閣）　大人　330円　小・中学生　100円佐藤太清記念美術館との共通券　大人　480円　小・中学生　190円※障がい者手帳をお持ちの方、及びその介護の方1名は入館料が半額となります。※団体（30名以上）割引有り,福知山城は、その前身を「横山城」と呼び、在地豪族横山氏の砦だった。その砦を丹波平定を行った明智光秀が、当時の城郭建築の粋を集めて改築し「福知山城」と改めた。福知山城には、3層4階の天守閣や広大な二の丸御殿など、多くの建物があったが、明治4年（1871）の廃藩後次々に取り壊され現在は天守台から本丸にかけての石垣や「豊磐の井」と呼ばれる井戸、銅門番所などが伝えられている。現在の天守閣は、3ヶ年をかけ、昭和61年（1986）に再建されたもので、内部には明智光秀や福知山城に関する資料が展示されている。,,JR山陰本線、福知山線、または京都丹後鉄道宮福線「福知山」駅下車、徒歩15分,普通車70台、大型バス1台、無料※福知山城公園観光駐車場利用,車椅子対応トイレ有り（公園内）,福知山城（福知山城天守閣）,0773-23-9564,,,,https://www.fukuchiyamacastle.jp/,2009-07-13,2021-02-24,
26000,0000003317,京都府,福知山市,和紙伝承館,ワシデンショウカン,,,京都府福知山市大江町二俣1883,,35.413794 ,135.152336 ,休日：祝日を除く月曜日～金曜日,,,10時～16時,,"入館料　一般　200円　高校生　150円　小・中学生　110円　※団体（15名以上）割引有り体験料　　色紙　810円　便箋　810円　賞状　1,020円",和紙の製造工程や和紙を使った文芸作品を展示。体験工房では、和紙の手すき体験ができる。希望により、色紙、便箋、賞状を製作できる。,,京都丹後鉄道宮福線「二俣」駅下車、徒歩5分,,車椅子可,和紙伝承館,0773-56-2106,,,,,2009-07-13,2019-12-04,紙すき体験は要予約（10名から受け付けます。）
26000,0000000557,京都府,福知山市,三段池公園,サンダンイケコウエン,,,京都府福知山市字猪崎377-1,,35.310673 ,135.138732 ,,,,,,,豊かな自然と松林に囲まれた、桜やツツジの名所として有名な総合公園。広大な敷地内には、動物園、植物園、児童科学館があるほかに、総合体育館、武道館、テニスコート、多目的グラウンドなどの施設も整備され様々なスポーツに利用できます。公園の中心にある池の周りには、四季折々の草花を楽しみながらウォーキングやランニングができる散策道（1.3km）があり、キャンプやバーベキューができる広場などもあり自然を満喫できます。芝生の大はらっぱ広場や大型の複合遊具のあるわんぱく広場は子どもに人気。幅広い年齢層で様々な楽しみ方ができる公園です。,,JR山陰本線、福知山線、または京都丹後鉄道宮福線「福知山」駅から車で10分JR山陰本線、福知山線、または京都丹後鉄道宮福線「福知山」駅から日本交通バス、または庵我バスで「三段池公園」下車,無料　,車椅子可車椅子対応トイレ有り補助犬同行可,三段池公園,0773-23-6324,,,,http://www.sandanike-kouen.or.jp/,2009-07-13,2019-12-04,
